,text,year,quarter,month,label_old,label_new
2640,상품평이좋아 구매했는데 별로네요,2021,3,9,0,0
2641,잘받았읍니다,2021,3,9,3,1
2642,다음에 또 재구매하겠습니다,2021,3,9,4,1
2643,아해요 아해요 아해요 ㅋㅋ ㅋㅋㅋ,2021,3,9,4,0
2644,이번에는 맛이 좀 없네요,2021,3,9,3,0
2645,ㅋㄹㅇㄹㄷㅁㅍㄴㅍㄴㅍㄴ,2021,4,10,4,1
2646,다른 제품 먹다가 새로운 제품으로 바꿔 보았는데제 입에는 맞지 않는것 같습니다,2021,4,10,2,0
2647,좋아요 ㅎ,2021,4,10,4,1
2648,잘도착했어요,2021,4,10,4,1
2649,계속 여기꺼만 시켰는데 이번이 제일 별로네요,2021,4,10,2,0
2650,이번에도 받아서 잘쓰고있어요,2021,4,10,4,1
2651,좀 싼맛은 있지만 먹을만 합니다,2021,4,10,4,1
2652,저렴하게잘샀어요 저렴하게잘샀어요 저렴하게잘샀어요 저렴하게잘샀어요 저렴하게잘샀어요 저렴하게잘샀어요,2021,4,10,4,1
2653,좋아요 좋아요 정말좋아요,2021,4,10,3,1
2654,조아요 조아요 조아요,2021,4,10,4,1
2655,평이 좋아서 주문해봤어요 잘 먹을께요,2021,4,10,4,1
2656,ㅕㅣ샤ㅐㅐㅕㅓㅓㅓㅗ,2021,4,10,4,1
2657,먹을만해요,2021,4,10,2,1
2658,싸게잘샀어요좋아요,2021,4,10,4,1
2659,맛은 좀 짜네요 배송는 좋아요,2021,4,10,2,0
2660,많이파세요,2021,4,10,2,1
2661,감사히 받았습니다 많이 파세요,2021,4,10,4,1
2662,잘도착햇네요포기 포기반 이네요,2021,4,10,3,1
2663,            ,2021,4,10,4,0
2664,재구매,2021,4,10,3,0
2665,상품을 잘 받았습니다,2021,4,10,2,1
2666,잘 받았습니다 감사합니다,2021,4,10,3,0
2667,빠른배송에감사드리며 좋은하루되세요,2021,4,10,4,1
2668,맛이 아주 좋아요,2021,4,10,4,1
2669,조아,2021,4,10,4,1
2670,생각보다 그냥그냥,2021,4,11,2,0
2671,  ,2021,4,11,4,0
2672,잘 받았어요먹어보고 재구매할께요,2021,4,11,3,1
2673,맛있네요 또 주문 할께요 ,2021,4,11,3,1
2674,처음 구매 했는데 있네요 살짝 숙성된 김치가왔습니다 ,2021,4,11,3,0
2675,그럭저럭요,2021,4,11,2,0
2676,아직 안먹어봤어요,2021,4,11,4,1
2677,ㅗ,2021,4,11,2,1
2678,잘받았어요 아직 안먹어봐서 모르겠어요,2021,4,11,2,1
2679,간도 딱좋고 너무 맛잇네요 재주문해서 먹으려구요,2021,4,11,4,1
2680,사대부 포기김치   국내산,2021,4,11,4,0
2681,자주구매합니다감사합니다,2021,4,11,4,1
2682,잘받았습니다 먹어보니 삼삼하고  좋네요 많이사세요,2021,4,11,4,1
2683,감사합니다 감사합니다,2021,4,11,4,0
2684,가성비 갑 매번 시켜 먹습니다 추천 ㅎㅎㅎ,2021,4,11,4,1
2685,포기김치를 싸게 쌌어요 좋아요 좋아요 좋아요,2021,4,11,3,1
2686,감사함니다,2021,4,11,4,1
2687,맛이 ,2021,4,11,3,0
2688,맛나요맛나요맛나요,2021,4,11,3,1
2689,항상주문해서 먹고있어요,2021,4,11,4,1
2690,받아서 아직 먹진 않았지만 괜찬을거라ㅜ생각해요,2021,4,11,4,1
2691,잘 먹을께요감사합니다,2021,4,11,3,1
2692,땡큐,2021,4,11,2,1
2693,좀 별로입니다익은 다음에 볶아 먹어야겠네요,2021,4,11,1,0
2694,졸아요,2021,4,11,3,1
2695,쿠폰이용 싸게 구매했어요,2021,4,11,3,1
2696,조금 익혀서 먹으면 맛좋을거 같아요,2021,4,11,4,1
2697,주문 다음날 배송되었고 맛도 괘안네요,2021,4,11,4,1
2698,잘 먹겠습니다 번창하세요,2021,4,11,4,1
2699,진짜맛잇어요 굿굿 잘삼,2021,4,11,4,1
2700,잘 먹었습니다,2021,4,11,4,1
2701,맘에 들어요,2021,4,11,3,1
2702,최곱니더감사합니다,2021,4,11,4,1
2703,맛있어요맛있어요맛있어요,2021,4,11,3,1
2704,잘받았습니다감사합니다,2021,4,11,3,0
2705,항상 주문합니다 맛있습니다 감사합니다,2021,4,10,4,1
2706,맛 좋아요 계속 주문하겠습니다감사합니다,2021,4,10,4,1
2707,항상 구매하는 제품이예요,2021,4,10,3,1
2708,저렴히잘샀어요,2021,4,10,4,1
2709,맛있게 잘먹겠습니다,2021,3,9,4,1
2710,빠른 배송과 한결같은 맛 감사합니다 번창하세요 ,2021,3,9,4,1
2711,이파세요,2021,4,11,4,1
2712,좋아요좋아요,2021,4,11,3,1
2713,잘  먹을게요 많이파세요,2021,4,11,4,1
2714,추천합니다 추천합니다 추천합니다,2021,4,12,4,1
2715,잘 먹었어요,2021,4,12,4,1
2716,빠른 배송 감사합니다,2021,4,12,4,1
2717,ㅓ허ㅗㅘㅘㅓㅗ혀료욧ㅇ쇼아ㅛㅅ앙,2021,4,12,2,1
2718,잘 받아서 잘 먹고 있습니다감사합니다,2021,4,12,4,1
2719,상품 좋습니다,2021,4,12,4,1
2720,너무좋아요,2021,4,12,4,1
2721,맛잇어요,2021,4,12,3,1
2722,굿 재구매입니다,2021,4,12,4,1
2723,좀 짜네요 익으면 맛있을라나 어쨌든 잘먹을께요 많이 파세요 많이 파세요 많이 파세요 많이 파세요 많이 파세요 많이 파세요 많이 파세요 많이 파세요 많이 파세요,2021,4,12,4,1
2724,좋음,2021,4,12,4,1
2725,만족합니다 만족합니다 만족합니다 ㅎㅎ,2021,4,12,4,1
2726,감사합니다잘 먹겠습니다,2021,4,12,4,1
2727,맛 없어서 다음에 시킬일 없을듯,2021,4,12,0,0
2728,좋아요좋아,2021,4,12,4,0
2729,정 말 로    좋아요 사업 번창하세요다음에도 다시주문할께요,2022,1,1,3,1
2730,잘 받았습니다 좋아요,2022,1,1,4,1
2731,잘도착했습니다 ,2022,1,1,4,1
2732,맵고짜고 잇맛에 딱맛아요,2022,1,1,4,1
2733,숙성중  별개,2022,1,1,3,0
2734,매번 시켜먹습니다이번에도 잘 먹을게요,2022,1,1,4,1
2735,아주좋습니다 아주좋습니다,2022,1,1,4,1
2736,빠른배송감사합니다,2022,1,1,4,1
2737,ㄴ,2022,1,1,4,0
2738,항상 먹는 제품이지만 사고 바로 쿠폰이 떠서 기분이 별로 네요,2022,1,1,0,0
2739,아직 먹기 전이지만 후기믿고 구매한거라 많이 기대되네요  번창하세요,2022,1,1,4,1
2740,좋아요 좋아요 좋아요,2022,1,1,4,0
2741,좋습니다 많이파세요,2022,1,1,4,1
2742,감사히 잘 받았습니다,2022,1,1,4,1
2743,잘 받았고 잘 먹겠습니다,2022,1,1,4,1
2744,잘받았어요잘받았어요,2022,1,1,4,1
2745,아직 먹어보진 않았는데 여러번 주문해서 먹던곳이라 믿습니다 잘 먹을께요 수고하세요,2022,1,2,4,1
2746,잘받았어요감사합니다,2022,1,2,4,1
2747,재구매입니다좋은 재료에  김치 만들 상황이 아닐 때는 사대부 김치 구입합니다추천합니다,2022,1,2,3,1
2748,상품평 믿고 주문 했는데다음에도 주문 해야겠습니다,2022,1,2,4,1
2749,잘밭았읍니다,2022,1,2,3,1
2750,배송빨라요,2022,1,2,3,1
2751,매번 여기 주문해서 먹습니다한결같아요이번에는 잘묶여왓어요감사합니다,2022,1,2,4,1
2752,맛 있어요,2022,1,2,4,1
2753,빨리옴잘도착맛이들기까지 좀기다려야할듯,2022,1,2,4,1
2754,재구매입니다빠는 배송 감사합니다,2022,1,2,3,1
2755,좋은제품 감사합니다계속해서 구매중입니다,2022,1,3,4,1
2756,그냥,2022,1,3,0,0
2757,항상 구매 하고 있어요,2022,1,3,3,1
2758,상당히 좋아요재구매,2022,1,3,4,1
2759,좋아요이정도면 먹을만 합니다,2022,1,3,3,1
2760,잘 받았구요꾸준히 주문하고 있습니다,2022,1,3,3,1
2761,이건만먹어용,2022,1,3,2,1
2762,이건만 먹어용,2022,1,3,2,1
2763,이건만 먹어요,2022,1,3,2,1
2764,잘받았습니다잘먹겠습니다,2022,1,3,3,1
2765,막담근생김치 좋아요 좋아요 좋아요 좋아요,2022,1,3,3,1
2766,ㅋㅌㅊ퓨ㅜㅡ,2022,1,3,4,1
2767,맛이 좋아서 항상 구매해서 잘 먹고 있어요 빠른 배송 감사 합니다,2022,1,3,4,1
2768,잘받았습니다 자주자주 주문하고 있습니다,2022,1,3,4,1
2769,재구매인데 앞으로도 쭉먹으려구요,2022,1,3,4,1
2770,잘 먹고 있어요,2022,1,3,2,1
2771,좋은제품감사합니다,2022,1,3,3,1
2772,굳짜지않고  좋아요,2022,1,3,4,1
2773,좋아요 좋아요 좋아요 좋아요 근데 사진에 갓이 좀 무섭네요ㅜ저승사자같은 느낌이ㅜㅜ 암튼 김치는 맛있습니다,2022,2,4,4,1
2774,자주 구매하고 있는 제품이예요,2022,2,4,3,1
2775,굿ㅡㅡㅡㅡ,2022,2,4,4,1
2776,아주아주 좋아요,2022,2,4,4,1
2777,다음에재구매할게요 ,2022,2,4,4,1
2778,좋아요 좋아요 좋아요 ㅎㅎ,2022,2,4,4,1
2779,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,2022,2,4,4,0
2780,잘 받았습니다 늘 애용하고 있습니다,2022,2,4,3,1
2781,사업번창하세요,2022,2,4,4,1
2782,좋은 제품 빠른배송 감사요,2022,2,4,4,1
2783,조금 싱거운거 같아요 그래도 맛을 좋네요,2022,2,4,4,0
2784,감사합니다잘먹을께요,2022,2,4,3,1
2785,항상 주문해서 먹고있어요,2022,2,4,3,1
2786,잘받았읍니다잘먹겠읍니다번창하세요,2022,2,4,4,1
2787,잘먹을게요   자주 사먹어요,2022,2,4,4,1
2788,잘 먹겠습니다 감사합니다,2022,2,4,4,1
2789,ㅁㄴㅇㄹ호ㅓㅏㅣ,2022,2,4,4,1
2790,잘 먹고 있습니다,2022,2,4,3,1
2791,잘먹겠습니다 감사 드립니다,2022,2,4,4,1
2792,싱싱해서 참 좋네요,2022,2,4,4,1
2793,양이키로가 아닌듯해요ㅠ,2022,2,4,1,0
2794,잘먹었네요 감사,2022,2,5,3,1
2795,간이 덜 되었네요,2022,2,5,2,0
2796,잘받았습니다 감사합니다 잘받았습니다 감사합니다 잘받았습니다,2022,2,5,2,1
2797,매번 주문해서 잘 먹고 있습니다,2022,2,5,3,1
2798,간도 딱 좋고 제입맛에 딱이네요,2022,2,5,4,1
2799,싸게삿어요 싸게삿어요,2022,2,5,4,1
2800,몇년째여기서먹고있어요항상감사합니다,2022,2,5,4,1
2801,빠른 배송 좋아요,2022,2,5,4,1
2802,계속 구매하고 있는 제품이예요,2022,2,5,3,1
2803,재료가 모두 국내산에 맛있고 저렴하고 최고입니다 잘 받았습니다 잘 먹겠습니다,2022,2,5,4,1
2804,수고하셨습니다 잘 받았습니다,2022,2,5,3,1
2805,조아조아,2022,2,5,4,1
2806,배송도 이정도면 빠른것같고 맛도좋아요,2022,2,5,4,1
2807,봄 싱거워요,2022,2,5,3,0
2808,잘 받 았 어 요,2022,1,3,3,1
2809,덜절여져서 맛이 좀 없어나 그런대로  먹어야죠,2022,2,5,2,0
2810,감사합니다감사합니다 감사합니다 감사합니다 감사합니다 감사합니다,2022,2,5,2,0
2811,잘 먹을 게요 ,2022,2,5,3,1
2812,빠른배송 잘 쓸게요,2022,2,6,3,1
2813,좋은 제품 감사히 잘 받았습니다,2022,2,6,4,1
2814,네 알겠습니다 감사합니다 ㅎㅎ,2022,2,6,4,1
2815,항상 재구매 합니다,2022,2,6,4,1
2816,재주문 입니다 맛있어요,2022,2,6,4,1
2817,감사합니다 수고하세요,2022,2,6,4,0
2818,자주 구매하고 있습니다,2022,2,6,4,1
2819,빠른배송잘 먹을께요 ㅎ,2022,2,6,3,1
2820,ㅡ스스는ㄷㅅㄷㅂㄷㄴㅅㄷㄴㅅㄷㄴㅅ,2022,2,6,3,0
2821,재구매입니다 잘 먹겠습니다,2022,2,6,4,1
2822,항상 구매하고 있는 제품이예요,2022,2,6,3,1
2823,잘 받았습니다 늘 애용하고 있습니다 좋아요,2022,2,6,3,1
2824,더워서그런지좀익어서왔네요,2022,2,6,3,0
2825,잘받았습니다 꽤 맵네요,2022,3,7,3,1
2826,사각사각 씹는맛은 있는데 전에 먹던맛은 아니네요,2022,3,7,4,0
2827,ㅎㄹ,2022,3,7,4,0
2828,좋은 제품을 싸게 잘 샀어요 감사요,2022,3,7,4,1
2829,보통입니다 보통입니다 보통입니다 보통입니다 보통입니다 보통입니다 보통입니다 보통입니다,2022,3,7,2,0
2830,맛있어요 ㅎㅎ ㅎㅎ,2022,3,7,4,1
2831,ㄴㅅㄷㅅㄷㅅㄷㅅㅌㅅㄷㅎㄷ,2022,3,8,4,0
2832,잘받았어요 잘받았어요 잘받았어요,2022,3,8,4,1
2833,잘받았구요,2022,3,8,2,1
2834,항상 사대부 김치만 구매 하네요 덜익어도 맛있고 익어도 맛있고 사대부 김치 최고최고최고,2022,3,8,4,1
2835,숨이 너무 잘 죽어서 좋아요 근데 물이 많이 나왔네요 맛은 아주 좋아요,2022,3,8,3,1
2836,짜요 짜요,2022,3,8,2,0
2837,잘 받았어요   맛은 아직 익지 않아서 인지 익혀 서  먹어야 겠네요,2022,3,8,4,1
2838,처음시켰는데  맛이좋아요,2022,3,8,4,1
2839,재구매에 재구매 하고 있습니다,2022,3,8,4,1
2840,다먹고 재구매 할께요,2022,3,8,4,1
2841,짜지 않고 좋아요ㅡ,2022,3,8,3,1
2842,완전 좋아요 잘 먹겠습니다,2022,3,8,4,1
2843,항상 주문합니다 좋습니다,2022,3,8,4,1
2844,ㅗㅎ퍼ㅏ,2022,3,8,3,1
2845,좋아요 좋아요,2022,3,8,4,0
2846,배송이 조금늦어 별넷,2022,3,8,3,0
2847,저렴이 잘 구매했네요잘 먹을게요감사합니다,2022,3,8,3,1
2848,주 정도 걸린다더니 왜 이리 일찍 보내셨는지일줄지나고 왔네요,2022,3,8,0,0
2849,배송이 많이 느려요,2022,3,8,2,0
2850,감사합니다 잘 받았습니다,2022,3,8,4,0
2851,잘 받았어요 ,2022,3,8,4,1
2852,항상 잘먹고 잇어요,2022,3,8,4,1
2853,쿠폰받아서 싸게 잘 샀어요,2022,3,8,4,1
2854,좋아요 잘 먹을게요 좋아요,2022,3,8,3,1
2855,항상 잘 먹고있어요,2022,3,8,4,1
2856,배송이좀글치 먹을만해요,2022,3,8,4,0
2857,또 사먹으러 올게요 감사합니다 많이파세요,2022,3,8,4,1
2858,잘도착했습니다 잘먹겠습니다,2022,3,8,4,1
2859,재구매했습니다갓담은것은 아닌듯이번거는 좀 짜요,2022,3,9,3,1
2860,기사님 감사드립니다 재구매입니다,2022,3,9,4,1
2861,잘 받았습니다생각보다 빨리 받았네요맛도 좋습니다,2022,3,9,3,1
2862,굿입니다 많이파세요,2022,3,9,4,1
2863,항상 구매하던 제품인데이번엔 배송중에 파손되서 왔네요한참 바쁠때라 그냥 먹 기로 했습니다,2022,3,9,4,0
2864,먹을만 해요,2022,3,9,2,1
2865,바로 배송받았고 맛 ㄱ대찮아요,2022,3,9,4,1
2866,굿이요 굿이요 굿이요 굿이요,2022,3,9,3,1
2867,약간 싱거운듯 해도 먹을만 합니다,2022,3,9,3,1
2868,맛있습니다 또한 저렴합니다 잘 먹고 있습니다,2022,3,9,3,1
2869,맵지 않고 좋습니다,2022,3,9,4,1
2870,잘받았습니다 많이 판매하세요,2022,3,9,3,1
2871,이번엔 빠른배송 네번째 구매,2022,3,9,3,1
2872,좋아요잘받았습니다,2022,3,9,4,1
2873,상,2022,3,9,4,0
2874,무사히 잘받았어요,2022,3,9,4,1
2875,너무 좋아요,2022,3,9,4,1
2876,자주먹어요 자주먹어요,2022,3,9,3,1
2877,자주  이용하는 제품이랍니다,2022,3,9,4,1
2878,잘 먹을게요 ㅎㅎㅎ,2022,3,9,4,1
2879,좋은 물건 감사드립니다 ,2022,4,10,4,1
2880,계속계속 구매,2022,4,10,4,1
2881,정말ㅇ삿나요,2022,4,10,4,1
2882,김칫값이 젤 비쌀 때 주문한 듯,2022,3,8,3,1
2883,좋아요 좋아요 좋아요 좋아요,2021,4,11,4,0
2884,잘받았습니다 수고하셨습니다,2021,4,10,3,0
2885,많이 파세요 잘 먹겠습니다,2021,4,10,4,1
2886,잘받았어요 잘먹을께요,2021,4,10,4,1
2887,잘받았어요 잘먹을게요,2021,4,10,3,1
2888,늘먹던제품입니다  감사합니다 많이파세요,2022,4,10,4,1
2889,짠거 같아요,2022,4,10,2,0
2890,배송이 빨라서 참 좋았어요사업 번창하세요,2022,4,10,2,1
2891,좋아요 굿 감사합니다,2022,4,10,4,1
2892,있어요 잘먹을께요,2022,4,10,4,1
2893,꾸준히 주문하는 김칩니다,2022,4,10,3,1
2894,아요좋아,2022,4,10,3,1
2895,맛있어요 잘먹겠습니다,2022,4,10,3,1
2896,맛 있게 먹게 습니다항상 같은 맛 아주 좋아요,2022,4,10,4,1
2897,늘 구매해 먹지만 항상 잘 먹고 있습니다,2022,4,10,4,1
2898,수고하셨씁니다감사합니다,2022,4,10,1,1
2899,맛좋아요다음에재구매할까요,2022,4,10,4,1
2900,이상없이 잘 받았습니다,2022,4,10,2,1
2901,자주 먹고 있습니다,2022,4,10,4,1
2902,항상 먹고 있는 제품입니다,2022,4,10,3,1
2903,배송 빠릅니다맛 좋습니다,2022,4,10,3,1
2904,일단 짜지 않아서 좋고익혔어도 아삭 느낌 좋고,2022,4,11,4,1
2905,자주 주문합니다,2022,4,11,3,1
2906,ㄱㄴㄷㅂㅅㅈㄱㄴㄷㅂㅅㄷ,2022,4,11,4,0
2907,있게 먹겠습니다,2022,4,11,4,1
2908,굿많이 파세요,2022,4,11,4,1
2909,싸게 구매 한것 같아요,2022,4,11,3,1
2910,좋군요 한번만 주문하지는 않겠군요,2022,4,11,4,1
2911,맛 있어서 재구매했어요,2022,4,11,4,1
2912,달지 않아서 좋네요 사업 번창하시길,2022,4,11,4,1
2913,간이 안 세서 좋네요,2022,4,11,4,1
2914,늘 애용하는 제품 입니다,2022,4,11,4,1
2915,굿이요 굿이요 굿이요 굿이요 굿이요,2022,4,11,2,1
2916,김치가 너무 맛있습니다또 구매할겁니다적극 추천합니다,2022,4,11,4,1
2917,두번째구매인데맛잇어요,2022,4,11,3,1
2918,만족합니다 만족합니다 만족합니다,2022,4,11,4,1
2919,굿잡,2022,4,11,4,1
2920,감사합니다 잘먹겠습니다,2022,4,11,3,1
2921,잘  받았습니다     감사합니다,2022,4,11,3,0
2922,긋긋긋,2022,4,11,4,1
2923,잘받았습니다 잘받았습니다 잘받았습니다 잘받았습니다 잘받았습니다,2022,4,11,4,0
2924,있어서 또시켰습니다 역시 있네요,2022,4,11,4,1
2925,빠른 뱅송 감사합니다잘 먹겠습니다,2022,4,11,4,1
2926,너무안전하게잘받았습니다,2022,4,11,4,1
2927,매번 먹어봐도 좋으네요,2022,4,11,4,1
2928,싸게 잘 샀습니다,2022,4,11,3,1
2929,여기 좋아서 계속 주문합니다,2022,4,11,3,1
2930,잘받았습니다  맛있어요,2022,4,11,4,1
2931,잘 먹겠습니다달지않아서 좋습니다,2022,4,11,3,1
2932,배송이 빨라서 너무 좋아요,2022,4,11,4,1
2933,감사합니당감사합니다,2022,4,11,4,1
2934,잘받았습니다 좋아 보이네요 ,2022,4,11,4,1
2935,좋아요좋아요 잘받았어요,2022,4,11,4,1
2936,그냥저냥 먹을만 합니다,2022,4,11,3,0
2937,잘먹고 있습니다,2022,4,11,2,1
2938,항상 이용하는 제품이랍니다 굿마싯,2022,4,11,4,1
2939,상품잘 받았습니다 잘 먹겠습니다,2022,4,11,3,1
2940,잘  받았습니다,2022,4,11,4,0
2941,맛은 그냥 먹을만해요 잘먹겠습니다,2022,4,12,2,1
2942,잘 받았네요,2022,4,12,3,1
2943,좋아요 잘 받았습니다,2022,4,12,4,1
2944,담근지 일주일은 된것긷군요 잘익은내요 은좋아요,2022,4,12,2,0
2945,굿 너무좋아요,2022,4,12,4,1
2946,배추김치 저렴하게 잘샀어요,2022,4,12,4,1
2947,받긴 했는데익은 게 왔네요,2022,4,12,3,0
2948,상품잘 받았습니다  잘 먹겠습니다,2022,4,12,3,1
2949,조아조아 요,2022,4,12,3,1
2950,잘받았어요 감사합니다,2022,4,12,3,1
2951,두 번째 구매했습니다 맛이 참 좋습니다,2022,4,12,4,1
2952,다시 한번 구매합니다 좋습니다 굿,2022,4,12,4,1
2953,감사합니다 잘 먹을게요,2022,4,12,4,1
2954,맛있어요 잘먹겠 습니다,2022,4,12,4,1
2955,빠른배송 감사합니다 잘 받았습니다,2022,4,12,4,1
2956,구우우웃,2022,4,12,3,0
2957,잘먹고있읍니다,2022,4,12,2,1
2958,ㅈㅂㅇㅅㄴㄷㅈㅂㅇㅅㄴㄷ,2022,4,12,4,0
2959,좋아 계속 ㄱ구매해서 먹고 있어요,2022,4,12,3,1
2960,첫번째 구매 반품후 재배송 받았습니다 좋습니다,2022,4,12,4,1
2961,달지 않아서 좋습니다먹을만 해요,2022,4,12,3,1
2962,아주맘에들어요,2023,1,1,4,1
2963,이글가ㅡㄹㅎㅌㄹㄷ,2023,1,1,4,0
2964,ㄹ,2023,1,1,4,0
2965,맛이 좋아 계속 주문합니다,2023,1,1,4,1
2966,맛이 좋습니다 감사합니다,2023,1,1,3,1
2967,항상먹는데 좋습니다,2023,1,1,4,1
2968,맛나요 맛나요 맛나요 맛나요 맛나요 맛나요,2023,1,1,4,1
2969,계속 구매중,2023,1,1,3,1
2970,사대부김치  짜요 맛을 안보나,2023,1,1,2,0
2971,그냥 김치 떨어지면 이 김치 주문해요제 입에 말아요,2023,1,1,3,1
2972,조아요조아요조아요조아요,2023,1,1,3,1
2973,맛있어서 이것만 먹어요,2023,1,1,4,1
2974,배송빠르고 김치 넘 맛있고 좋아여,2023,1,1,4,1
2975,배송잘받앗네요만족합니다첫구매햇는데맛보니맛잇네요숙성되면더맛잇겟죠,2023,1,1,4,1
2976,지난번 구매후 두번째요배추가 달아요,2023,1,1,3,1
2977,마음에 들어요 자주 애용하고 있습니다 ,2023,1,1,4,1
2978,맛있어요 김치 잘 안먹는 아이가 이 김치는 잘 먹어요,2023,1,1,4,1
2979,예정일보다 빨리와서 좋았습니다 배추가 고소해서 김치가 더 맛있습니다 다만 비닐을 한개만 씌워 혹시 터지거나할까봐 불안합니다 대부분 비닐두겹을 사용하거든요,2023,1,1,4,1
2980,싸고 아주 좋아요싸고 아주 좋아요싸고 아주 좋아요싸고 아주 좋아요싸고 아주 좋아요,2023,1,1,4,1
2981,맛있읍니다,2023,1,1,4,1
2982,사대부김치 시원하고 맛있는 김치 입니다 잘 먹을께요,2023,1,1,4,1
2983,괜찮은거 같아요 좋아요,2023,1,1,4,1
2984,가성비는 좀 떨어지네요담부터는 좀더 싼 김치를 사야겠어요요즘 배추가 밭에서 녹아내리고 있던데,2023,1,1,1,0
